Slaxy;http://account.example.com/;249
alexraven;http://account.example.com/;764
SKA-Sokol;http://account.example.com/;501
chitago;http://account.example.com/#bone;40
Grib1981;http://account.example.com/?beef=approval&activity=agreement;899
миг;http://account.example.com/act?boot=baby&agreement=bridge;681
ингвар105;http://account.example.com/airport/airport;832
миг;http://account.example.com/authority;869
ELANDRO;http://account.example.edu/birthday/bell.html;498
komuza;http://achiever.example.com/;3
миг;http://achiever.example.com/alarm.php;904
strelets;http://achiever.example.com/bit.aspx?bed=bird&birds=back;15
Ромик;http://achiever.example.edu/attraction;917
ecology;http://achiever.example.org/box/boundary.aspx;206
strelets;http://acoustics.example.com/;601
Борис;http://acoustics.example.com/;310
chitago;http://acoustics.example.com/;113
digor;http://acoustics.example.com/?actor=bell&blow=anger;212
Petrovish-35.;http://vk.com;723
Batya35;http://acoustics.example.com/action;185
Земсков Георгий;http://acoustics.example.com/beds.htm;38
komuza;http://acoustics.example.com/birthday/anger;702
BorisR;http://acoustics.example.com/brake/beds.php;726
strelets;http://acoustics.example.net/;685
ZHEKA_KORCHAGIN;http://acoustics.example.org/adjustment/animal;973
Lospardos;http://acoustics.example.org/books/bait;505
Пафнутий Кляшкин;http://act.example.com/;269
Непонятый82;http://act.example.com/;12
Slaxy;http://act.example.com/;788
миг;http://act.example.com/;987
Boodmer;http://act.example.com/;904
SKA-Sokol;http://vk.com;296
Silver;http://act.example.com/#appliance;317
den22705;http://act.example.com/#aunt;299
Sashilo;http://act.example.com/attack/boy.html;9
tirs;http://act.example.com/bomb.html?battle=achiever&anger=bottle;161
ЛеопарД;http://act.example.net/beds.htm?blade=boundary&brother=animal;405
Пафнутий Кляшкин;http://action.example.com/;230
миг;http://action.example.com/?beginner=arm;22
FIFA2014;http://action.example.com/apparel/achiever?bridge=boot&advertisement=box#blow;969
ингвар105;http://action.example.com/ball.aspx;567
миг;http://action.example.com/baseball/apparel;458
миг;http://action.example.com/bear;722
tutanchamon;http://action.example.edu/;453
Slaxy;http://activity.example.com/;113
Silver;http://activity.example.com/;138
Slaxy;http://activity.example.com/;366
Slaxy;http://activity.example.com/angle/authority;464
tutanchamon;http://activity.example.com/attraction/base;803
миг;http://activity.example.com/bedroom/appliance#afterthought;393
кулрявицкий;http://activity.example.com/bomb.php;834
FIFA2014;http://activity.example.edu/achiever;907
ингвар105;http://activity.example.net/bit;369
NORGE;http://actor.example.com/;865
владимир волжский;http://actor.example.com/;695
миг;http://actor.example.com/;30
strelets;http://actor.example.com/;986
Petrovish-35.;http://actor.example.com/activity/birth;111
кулрявицкий;http://actor.example.com/amount/airport;31
миг;http://actor.example.com/board/bite.html;296
korsar;http://actor.example.com/breath/attraction.htm;634
AK73;http://actor.example.net/beginner#airport;746
strelets;http://addition.example.com/?air=bone;533
Lospardos;http://addition.example.com/aftermath;790
Serg281;http://addition.example.com/amount/apparel.html;762
Grib1981;http://addition.example.com/behavior/advertisement;568
Пацко;http://addition.example.com/bone/approval.aspx;957
Vovavang;http://addition.example.net/;954
ieremiya;http://addition.example.net/;62
foot;http://addition.example.org/amount;31
strelets;http://adjustment.example.com/;592
alexraven;http://adjustment.example.com/?bead=bikes&book=berry;674
strelets;http://adjustment.example.com/?books=act;873
ADRIAN;http://adjustment.example.com/airport/brother;380
den22705;http://adjustment.example.net/board.html;123
den22705;http://advertisement.example.com/;579
strelets;http://advertisement.example.com/?argument=birthday&bait=beef;504
миг;http://advertisement.example.com/?birthday=appliance&anger=bottle;264
ГОЛ;http://advertisement.example.com/argument.php;278
den22705;http://advertisement.example.com/arithmetic/acoustics;474
strelets;http://advertisement.example.com/balance/bat.aspx?ants=airplane;690
ded-53;http://advertisement.example.com/box.php?addition=apparatus#bed;325
Petrovish-35.;http://advertisement.example.org/;20
Земсков Георгий;http://advice.example.com/;73
Batya35;http://advice.example.com/;873
foot;http://advice.example.com/arm.html#board;382
ингвар105;http://vk.com;16
BorisR;http://vk.com;534
Slaxy;http://advice.example.net/account;76
den22705;http://advice.example.net/agreement.html;245
миг;http://advice.example.org/branch/aftermath;39
Anatolik;http://aftermath.example.com/;833
Slaxy;http://aftermath.example.com/;605
ids-1981;http://aftermath.example.com/;492
chitago;http://aftermath.example.com/;856
tirs;http://aftermath.example.com/;283
tutanchamon;http://aftermath.example.com/art.html;665
den22705;http://aftermath.example.com/baseball;793
ингвар105;http://vk.com;393
SuperVlad;http://vk.com;825
skorp_kabanos;http://vk.com;13
alexraven;http://vk.com;948
Sashilo;http://vk.com;422
komuza;http://vk.com;597
Vovavang;http://vk.com;915
Фартовый;http://vk.com;549
Димон-Ижевск;http://vk.com;557
Sashilo;http://vk.com;758
Grib1981;http://vk.com;106
ADRIAN;http://vk.com;856
Batya35;http://vk.com;750
Saha;http://vk.com;906
tutanchamon;http://vk.com;721
